feature_index,feature,importance
365,team1_stats.on-base-plus-slugging-pct.2024,29.67021942138672
572,team1_stats.opponent-hits-per-game.Last 3,28.99193572998047
1946,team2_stats.opponent-walks-plus-hits--per--innings-pitched.Home,28.939590454101562
985,team1_stats.stolen-bases-per-game.Home,28.853134155273438
1166,team2_stats.8th-inning-runs-per-game.Last 3,28.840036392211914
1437,team2_stats.left-on-base-per-game.Away,28.713478088378906
1292,team2_stats.first-6-innings-runs-per-game.Home,28.709266662597656
794,team1_stats.opponent-team-left-on-base-per-game.Home,28.695037841796875
1840,team2_stats.opponent-singles-per-game.Away,28.559303283691406
2129,team2_stats.team-left-on-base-per-game.Away,28.418060302734375
961,team1_stats.slugging-pct.Last 3,28.38928985595703
568,team1_stats.opponent-hits-per-game.2024,28.02398681640625
311,team1_stats.last-3-innings-runs-per-game.Last 3,27.93017578125
1671,team2_stats.opponent-hits-per-9.2024,27.88141632080078
302,team1_stats.last-2-innings-runs-per-game.Home,27.826019287109375
181,team1_stats.first-6-innings-runs-per-game.Away,27.815185546875
452,team1_stats.opponent-batting-average.Last 1,27.62985610961914
1521,team2_stats.opponent-6th-inning-runs-per-game.Last 3,27.472576141357422
717,team1_stats.opponent-secondary-average.Home,27.43624496459961
1983,team2_stats.plate-appearances.Last 3,27.390182495117188
938,team1_stats.secondary-average.Home,27.205902099609375
1930,team2_stats.opponent-walks-per-9.2024,27.191486358642578
2116,team2_stats.strikeouts-per-game.Home,27.097763061523438
569,team1_stats.opponent-hits-per-game.Away,26.894866943359375
2114,team2_stats.strikeouts-per-game.2024,26.876419067382812
308,team1_stats.last-3-innings-runs-per-game.Away,26.628177642822266
184,team1_stats.first-6-innings-runs-per-game.Last 3,26.528465270996094
1385,team2_stats.home-runs-per-game.Last 3,26.526214599609375
1331,team2_stats.hits-per-9.Away,26.399871826171875
1888,team2_stats.opponent-strikeouts-per-game.2024,26.38640594482422
905,team1_stats.runs-per-game.2024,26.303871154785156
715,team1_stats.opponent-secondary-average.2024,26.26232147216797
2185,team2_stats.walks-per-9.Last 3,26.21977996826172
1995,team2_stats.rbis-per-game.Away,25.88994598388672
1249,team2_stats.earned-runs-against-per-game.Away,25.86142349243164
1567,team2_stats.opponent-batting-average-on-balls-in-play.Away,25.83492660522461
1468,team2_stats.on-base-pct.2024,25.73162078857422
607,team1_stats.opponent-isolated-power.Last 3,25.17948341369629
290,team1_stats.isolated-power.Home,25.131805419921875
1643,team2_stats.opponent-first-6-innings-runs-per-game.2024,24.847434997558594
1005,team1_stats.strikeouts-per-game.Away,24.251075744628906
228,team1_stats.hits-per-game.Away,24.093841552734375
649,team1_stats.opponent-on-base-pct.Last 3,24.03583526611328
1629,team2_stats.opponent-first-4-innings-runs-per-game.2024,23.985092163085938
2069,team2_stats.slugging-pct.Home,23.976089477539062
1180,team2_stats.at-bats-per-game.Last 3,23.958206176757812
1019,team1_stats.team-left-on-base-per-game.Away,23.952659606933594
628,team1_stats.opponent-last-4-innings-runs-per-game.Last 3,23.916573524475098
309,team1_stats.last-3-innings-runs-per-game.Home,23.804527282714844
292,team1_stats.isolated-power.Last 3,23.757549285888672
827,team1_stats.opponent-walks-per-game.2024,23.73601531982422
729,team1_stats.opponent-singles-per-game.2024,23.579986572265625
221,team1_stats.hits-per-9.Away,23.54285430908203
1173,team2_stats.9th-inning-runs-per-game.Last 3,23.471946716308594
1766,team2_stats.opponent-on-base-plus-slugging-pct.Last 3,23.440689086914062
1399,team2_stats.isolated-power.Away,23.33721160888672
1238,team2_stats.doubles-per-game.Last 3,23.295066833496094
1716,team2_stats.opponent-isolated-power.Last 1,23.281410217285156
648,team1_stats.opponent-on-base-pct.Last 1,23.149276733398438
1276,team2_stats.first-4-innings-runs-per-game.2024,23.11188507080078
491,team1_stats.opponent-earned-runs-against-per-game.2024,23.05890655517578
453,team1_stats.opponent-batting-average.Last 3,23.0556640625
1114,team2_stats.1st-inning-runs-per-game.Away,22.995197296142578
126,team1_stats.doubles-per-game.Home,22.923904418945312
1938,team2_stats.opponent-walks-per-game.Away,22.890979766845703
1020,team1_stats.team-left-on-base-per-game.Home,22.88189697265625
562,team1_stats.opponent-hits-per-9.Away,22.85479736328125
1071,team1_stats.walks-per-9.2024,22.636249542236328
1734,team2_stats.opponent-last-4-innings-runs-per-game.2024,22.55596923828125
1202,team2_stats.batting-average.Last 3,22.539451599121094
2067,team2_stats.slugging-pct.2024,22.480209350585938
621,team1_stats.opponent-last-3-innings-runs-per-game.Last 3,22.219751358032227
1673,team2_stats.opponent-hits-per-9.Home,22.154373168945312
1601,team2_stats.opponent-earned-runs-against-per-game.2024,22.12615966796875
772,team1_stats.opponent-strikeouts-per-9.Away,22.068923950195312
416,team1_stats.opponent-7th-inning-runs-per-game.Home,21.816909790039062
2190,team2_stats.walks-per-game.Home,21.74941635131836
1330,team2_stats.hits-per-9.2024,21.536048889160156
1278,team2_stats.first-4-innings-runs-per-game.Home,21.532875061035156
1082,team1_stats.walks-per-game.Last 3,21.49831771850586
815,team1_stats.opponent-walk-pct.Home,21.44693660736084
1568,team2_stats.opponent-batting-average-on-balls-in-play.Home,21.362197875976562
792,team1_stats.opponent-team-left-on-base-per-game.2024,21.33649444580078
1839,team2_stats.opponent-singles-per-game.2024,21.271934509277344
314,team1_stats.last-4-innings-runs-per-game.2024,21.18140411376953
820,team1_stats.opponent-walks-per-9.2024,21.165771484375
2048,team2_stats.secondary-average.Home,21.037139892578125
275,team1_stats.home-runs-per-game.Last 3,21.023993730545044
1242,team2_stats.earned-run-average.Away,21.001052856445312
1700,team2_stats.opponent-home-runs-per-9.Away,20.94073486328125
1128,team2_stats.3rd-inning-runs-per-game.Away,20.820194244384766
673,team1_stats.opponent-rbis-per-game.2024,20.810016632080078
1846,team2_stats.opponent-slugging-pct.2024,20.607009887695312
1285,team2_stats.first-5-innings-runs-per-game.Home,20.494338989257812
1594,team2_stats.opponent-earned-run-average.2024,20.481163024902344
523,team1_stats.opponent-first-4-innings-runs-per-game.Last 3,20.46346664428711
829,team1_stats.opponent-walks-per-game.Home,20.38236713409424
1937,team2_stats.opponent-walks-per-game.2024,20.2388916015625
456,team1_stats.opponent-batting-average-on-balls-in-play.2024,20.225303649902344
1561,team2_stats.opponent-batting-average.Home,20.203659057617188
47,team1_stats.7th-inning-runs-per-game.Home,20.19854736328125
885,team1_stats.rbis-per-game.Away,19.982208251953125
556,team1_stats.opponent-hits-for-extra-bases-pct.Home,19.933631896972656
1532,team2_stats.opponent-8th-inning-runs-per-game.Away,19.79010009765625
1825,team2_stats.opponent-secondary-average.2024,19.440940856933594
990,team1_stats.strikeout-pct.2024,19.285568237304688
2046,team2_stats.secondary-average.2024,19.222679138183594
660,team1_stats.opponent-outs-pitched-per-game.Away,19.15289306640625
520,team1_stats.opponent-first-4-innings-runs-per-game.Away,19.113329887390137
1680,team2_stats.opponent-hits-per-game.Home,19.076202392578125
674,team1_stats.opponent-rbis-per-game.Away,18.90216064453125
95,team1_stats.batting-average-on-balls-in-play.2024,18.731529235839844
49,team1_stats.7th-inning-runs-per-game.Last 3,18.709190368652344
1438,team2_stats.left-on-base-per-game.Home,18.649124145507812
1904,team2_stats.opponent-team-left-on-base-per-game.Home,18.600799560546875
793,team1_stats.opponent-team-left-on-base-per-game.Away,18.58880615234375
803,team1_stats.opponent-total-bases-per-game.Last 3,18.54975128173828
301,team1_stats.last-2-innings-runs-per-game.Away,18.509418487548828
1411,team2_stats.last-2-innings-runs-per-game.Away,18.48993682861328
1283,team2_stats.first-5-innings-runs-per-game.2024,18.28339385986328
2130,team2_stats.team-left-on-base-per-game.Home,18.130149841308594
957,team1_stats.slugging-pct.2024,18.124038696289062
1771,team2_stats.opponent-outs-pitched-per-game.Home,18.09552001953125
2015,team2_stats.runs-per-game.2024,18.076339721679688
1514,team2_stats.opponent-5th-inning-runs-per-game.Last 3,18.025001525878906
1805,team2_stats.opponent-runs-per-game.Away,18.003398895263672
1250,team2_stats.earned-runs-against-per-game.Home,17.896728515625
1243,team2_stats.earned-run-average.Home,17.882492065429688
646,team1_stats.opponent-on-base-pct.Away,17.86328887939453
1080,team1_stats.walks-per-game.Home,17.73183822631836
88,team1_stats.batting-average.2024,17.726303100585938
2188,team2_stats.walks-per-game.2024,17.64666748046875
166,team1_stats.first-4-innings-runs-per-game.2024,17.62834930419922
991,team1_stats.strikeout-pct.Away,17.616233825683594
307,team1_stats.last-3-innings-runs-per-game.2024,17.557785034179688
1400,team2_stats.isolated-power.Home,17.4957275390625
1207,team2_stats.batting-average-on-balls-in-play.Home,17.31622314453125
89,team1_stats.batting-average.Away,17.21880340576172
1417,team2_stats.last-3-innings-runs-per-game.2024,17.20128631591797
1876,team2_stats.opponent-strikeout-pct.Home,17.105812072753906
404,team1_stats.opponent-5th-inning-runs-per-game.Last 3,17.019207000732422
450,team1_stats.opponent-batting-average.Away,17.018653869628906
1952,team2_stats.opponent-win-pct-all-games.Away,16.963851928710938
360,team1_stats.on-base-pct.Home,16.866836547851562
1470,team2_stats.on-base-pct.Home,16.856842041015625
1323,team2_stats.hits-for-extra-bases-pct.2024,16.84143829345703
1135,team2_stats.4th-inning-runs-per-game.Away,16.732444763183594
1483,team2_stats.opponent-1st-inning-runs-per-game.Away,16.690242767333984
1562,team2_stats.opponent-batting-average.Last 1,16.616958618164062
1472,team2_stats.on-base-pct.Last 3,16.607215881347656
631,team1_stats.opponent-left-on-base-per-game.2024,16.478546142578125
1528,team2_stats.opponent-7th-inning-runs-per-game.Last 3,16.41773223876953
244,team1_stats.home-adv-by-other.Rating,16.399561882019043
1475,team2_stats.on-base-plus-slugging-pct.2024,16.350112915039062
527,team1_stats.opponent-first-5-innings-runs-per-game.Away,16.337011337280273
1486,team2_stats.opponent-1st-inning-runs-per-game.Last 3,16.278420448303223
291,team1_stats.isolated-power.Last 1,16.2758207321167
1507,team2_stats.opponent-4th-inning-runs-per-game.Last 3,16.208824157714844
1910,team2_stats.opponent-total-bases-per-game.Away,16.148204803466797
716,team1_stats.opponent-secondary-average.Away,16.019824981689453
1493,team2_stats.opponent-2nd-inning-runs-per-game.Last 3,15.99747085571289
67,team1_stats.at-bats-per-game.Away,15.949783325195312
1591,team2_stats.opponent-doubles-per-game.Last 3,15.927200317382812
591,team1_stats.opponent-home-runs-per-9.Home,15.830379486083984
1756,team2_stats.opponent-on-base-pct.Away,15.825798034667969
1500,team2_stats.opponent-3rd-inning-runs-per-game.Last 3,15.69668960571289
1026,team1_stats.total-bases-per-game.Away,15.6778564453125
96,team1_stats.batting-average-on-balls-in-play.Away,15.659591674804688
652,team1_stats.opponent-on-base-plus-slugging-pct.2024,15.647918701171875
273,team1_stats.home-runs-per-game.Home,15.640892028808594
617,team1_stats.opponent-last-3-innings-runs-per-game.2024,15.476463317871094
821,team1_stats.opponent-walks-per-9.Away,15.450065612792969
1121,team2_stats.2nd-inning-runs-per-game.Away,15.424388885498047
40,team1_stats.6th-inning-runs-per-game.Home,15.417434692382812
1720,team2_stats.opponent-last-2-innings-runs-per-game.2024,15.318187713623047
1596,team2_stats.opponent-earned-run-average.Home,15.261703491210938
611,team1_stats.opponent-last-2-innings-runs-per-game.Away,15.182205200195312
1235,team2_stats.doubles-per-game.Away,15.121414184570312
1941,team2_stats.opponent-walks-per-game.Last 3,15.07480239868164
1402,team2_stats.isolated-power.Last 3,15.02492904663086
170,team1_stats.first-4-innings-runs-per-game.Last 3,14.861612319946289
1932,team2_stats.opponent-walks-per-9.Home,14.731685638427734
177,team1_stats.first-5-innings-runs-per-game.Last 3,14.623523712158203
521,team1_stats.opponent-first-4-innings-runs-per-game.Home,14.585527420043945
733,team1_stats.opponent-singles-per-game.Last 3,14.580581665039062
1715,team2_stats.opponent-isolated-power.Home,14.563385009765625
1157,team2_stats.7th-inning-runs-per-game.Home,14.490669250488281
1923,team2_stats.opponent-walk-pct.2024,14.309463500976562
1603,team2_stats.opponent-earned-runs-against-per-game.Home,14.262939453125
1664,team2_stats.opponent-hits-for-extra-bases-pct.2024,14.260154724121094
1666,team2_stats.opponent-hits-for-extra-bases-pct.Home,14.131927490234375
1757,team2_stats.opponent-on-base-pct.Home,14.125984191894531
1847,team2_stats.opponent-slugging-pct.Away,14.108184814453125
1741,team2_stats.opponent-left-on-base-per-game.2024,14.095375061035156
519,team1_stats.opponent-first-4-innings-runs-per-game.2024,13.954584121704102
1728,team2_stats.opponent-last-3-innings-runs-per-game.Away,13.794864654541016
415,team1_stats.opponent-7th-inning-runs-per-game.Away,13.704240798950195
33,team1_stats.5th-inning-runs-per-game.Home,13.687660217285156
761,team1_stats.opponent-stolen-bases-per-game.Last 3,13.586568832397461
131,team1_stats.earned-run-average.2024,13.52981948852539
754,team1_stats.opponent-stolen-bases-attempted.Last 3,13.460308074951172
139,team1_stats.earned-runs-against-per-game.Away,13.456024169921875
1280,team2_stats.first-4-innings-runs-per-game.Last 3,13.446624755859375
600,team1_stats.opponent-home-runs-per-game.Last 3,13.424691319465637
173,team1_stats.first-5-innings-runs-per-game.2024,13.272804260253906
252,team1_stats.home-by-other.Rating,13.23563003540039
740,team1_stats.opponent-slugging-pct.Last 3,13.223251342773438
1806,team2_stats.opponent-runs-per-game.Home,13.221206665039062
886,team1_stats.rbis-per-game.Home,13.180458068847656
1170,team2_stats.9th-inning-runs-per-game.Away,13.139106750488281
937,team1_stats.secondary-average.Away,13.063919067382812
1324,team2_stats.hits-for-extra-bases-pct.Away,13.047828674316406
1419,team2_stats.last-3-innings-runs-per-game.Home,12.936141967773438
495,team1_stats.opponent-earned-runs-against-per-game.Last 3,12.907970428466797
488,team1_stats.opponent-earned-run-average.Last 3,12.840309143066406
1563,team2_stats.opponent-batting-average.Last 3,12.802383422851562
1784,team2_stats.opponent-rbis-per-game.Away,12.79345703125
1085,team1_stats.walks-plus-hits-per-inning-pitched.2024,12.757568359375
272,team1_stats.home-runs-per-game.Away,12.703311920166016
838,team1_stats.opponent-walks-plus-hits--per--innings-pitched.Last 3,12.689918518066406
104,team1_stats.caught-stealing-per-game.Home,12.633049011230469
1287,team2_stats.first-5-innings-runs-per-game.Last 3,12.600196838378906
1273,team2_stats.extra-inning-runs-per-game.Last 3,12.569856643676758
1236,team2_stats.doubles-per-game.Home,12.523574829101562
633,team1_stats.opponent-left-on-base-per-game.Home,12.477947235107422
983,team1_stats.stolen-bases-per-game.2024,12.447990417480469
1163,team2_stats.8th-inning-runs-per-game.Away,12.428451538085938
1710,team2_stats.opponent-home-runs-per-game.Last 3,12.41952896118164
1665,team2_stats.opponent-hits-for-extra-bases-pct.Away,12.362247467041016
1759,team2_stats.opponent-on-base-pct.Last 3,12.36199951171875
326,team1_stats.left-on-base-per-game.2024,12.342864990234375
2047,team2_stats.secondary-average.Away,12.278388977050781
980,team1_stats.stolen-bases-attempted-per-game.Last 3,12.274017333984375
1707,team2_stats.opponent-home-runs-per-game.Away,12.255008697509766
430,team1_stats.opponent-9th-inning-runs-per-game.Home,12.249778509140015
180,team1_stats.first-6-innings-runs-per-game.2024,12.242149353027344
1539,team2_stats.opponent-9th-inning-runs-per-game.Away,12.229183197021484
1216,team2_stats.caught-stealing-per-game.Last 3,12.180731773376465
1925,team2_stats.opponent-walk-pct.Home,12.098182678222656
1078,team1_stats.walks-per-game.2024,12.004032135009766
128,team1_stats.doubles-per-game.Last 3,11.941940307617188
1381,team2_stats.home-runs-per-game.2024,11.878875732421875
56,team1_stats.8th-inning-runs-per-game.Last 3,11.848560333251953
133,team1_stats.earned-run-average.Home,11.74288558959961
1783,team2_stats.opponent-rbis-per-game.2024,11.716102600097656
1797,team2_stats.opponent-runners-left-in-scoring-position-per-game.2024,11.64459228515625
411,team1_stats.opponent-6th-inning-runs-per-game.Last 3,11.496574401855469
1325,team2_stats.hits-for-extra-bases-pct.Home,11.459648132324219
91,team1_stats.batting-average.Last 1,11.421455383300781
1497,team2_stats.opponent-3rd-inning-runs-per-game.Away,11.347537994384766
1150,team2_stats.6th-inning-runs-per-game.Home,11.311973571777344
1636,team2_stats.opponent-first-5-innings-runs-per-game.2024,11.30419921875
824,team1_stats.opponent-walks-per-9.Last 3,11.27438735961914
1626,team2_stats.opponent-extra-inning-runs-per-game.Last 3,11.262445449829102
730,team1_stats.opponent-singles-per-game.Away,11.248619079589844
1736,team2_stats.opponent-last-4-innings-runs-per-game.Home,11.160491943359375
1535,team2_stats.opponent-8th-inning-runs-per-game.Last 3,11.130619049072266
987,team1_stats.stolen-bases-per-game.Last 3,11.120506286621094
1874,team2_stats.opponent-strikeout-pct.2024,11.115669250488281
906,team1_stats.runs-per-game.Away,11.076423645019531
976,team1_stats.stolen-bases-attempted-per-game.2024,11.042510986328125
694,team1_stats.opponent-runs-per-game.2024,10.843551635742188
1525,team2_stats.opponent-7th-inning-runs-per-game.Away,10.735156536102295
1490,team2_stats.opponent-2nd-inning-runs-per-game.Away,10.70339584350586
2087,team2_stats.stolen-bases-attempted-per-game.Away,10.694202423095703
316,team1_stats.last-4-innings-runs-per-game.Home,10.666481018066406
534,team1_stats.opponent-first-6-innings-runs-per-game.Away,10.587017059326172
1382,team2_stats.home-runs-per-game.Away,10.524467468261719
1524,team2_stats.opponent-7th-inning-runs-per-game.2024,10.519996643066406
265,team1_stats.home-runs-per-9.Away,10.508132934570312
1616,team2_stats.opponent-extra-base-hit-pct.Away,10.502979278564453
63,team1_stats.9th-inning-runs-per-game.Last 3,10.449214935302734
632,team1_stats.opponent-left-on-base-per-game.Away,10.398887634277344
565,team1_stats.opponent-hits-per-9.Last 3,10.384620666503906
1559,team2_stats.opponent-batting-average.2024,10.384017944335938
516,team1_stats.opponent-extra-inning-runs-per-game.Last 3,10.37882661819458
1598,team2_stats.opponent-earned-run-average.Last 3,10.365158081054688
2102,team2_stats.strikeout-pct.Home,10.35076904296875
1159,team2_stats.7th-inning-runs-per-game.Last 3,10.339897155761719
1605,team2_stats.opponent-earned-runs-against-per-game.Last 3,10.303390502929688
1383,team2_stats.home-runs-per-game.Home,10.293571472167969
1542,team2_stats.opponent-9th-inning-runs-per-game.Last 3,10.192142486572266
1086,team1_stats.walks-plus-hits-per-inning-pitched.Away,10.140121459960938
259,team1_stats.home-run-pct.Home,10.090465545654297
1398,team2_stats.isolated-power.2024,10.074798583984375
304,team1_stats.last-2-innings-runs-per-game.Last 3,10.066120147705078
1519,team2_stats.opponent-6th-inning-runs-per-game.Home,10.018142700195312
457,team1_stats.opponent-batting-average-on-balls-in-play.Away,9.990203857421875
1011,team1_stats.strikeouts-per-walk.2024,9.863517761230469
390,team1_stats.opponent-3rd-inning-runs-per-game.Last 3,9.850847244262695
997,team1_stats.strikeouts-per-9.2024,9.76519775390625
800,team1_stats.opponent-total-bases-per-game.Away,9.762409210205078
423,team1_stats.opponent-8th-inning-runs-per-game.Home,9.738319396972656
1714,team2_stats.opponent-isolated-power.Away,9.73760986328125
778,team1_stats.opponent-strikeouts-per-game.2024,9.731132507324219
407,team1_stats.opponent-6th-inning-runs-per-game.2024,9.678184509277344
381,team1_stats.opponent-2nd-inning-runs-per-game.Home,9.67696762084961
596,team1_stats.opponent-home-runs-per-game.2024,9.666976928710938
1742,team2_stats.opponent-left-on-base-per-game.Away,9.631019592285156
1064,team1_stats.walk-pct.2024,9.593650817871094
2086,team2_stats.stolen-bases-attempted-per-game.2024,9.514225006103516
554,team1_stats.opponent-hits-for-extra-bases-pct.2024,9.511123657226562
374,team1_stats.opponent-1st-inning-runs-per-game.Home,9.454666137695312
395,team1_stats.opponent-4th-inning-runs-per-game.Home,9.417818546295166
132,team1_stats.earned-run-average.Away,9.397285461425781
603,team1_stats.opponent-isolated-power.2024,9.371253967285156
1996,team2_stats.rbis-per-game.Home,9.285491943359375
264,team1_stats.home-runs-per-9.2024,9.283805847167969
1428,team2_stats.last-4-innings-runs-per-game.Last 3,9.262165069580078
605,team1_stats.opponent-isolated-power.Home,9.248786926269531
1727,team2_stats.opponent-last-3-innings-runs-per-game.2024,9.236358642578125
879,team1_stats.predictive-by-other.Rating,9.226158142089844
1902,team2_stats.opponent-team-left-on-base-per-game.2024,9.222640991210938
1142,team2_stats.5th-inning-runs-per-game.Away,9.192764282226562
507,team1_stats.opponent-extra-base-hit-pct.Home,9.093780517578125
2094,team2_stats.stolen-bases-per-game.Away,9.04709243774414
766,team1_stats.opponent-strikeout-pct.Home,9.017967224121094
1798,team2_stats.opponent-runners-left-in-scoring-position-per-game.Away,8.95977783203125
831,team1_stats.opponent-walks-per-game.Last 3,8.955385684967041
388,team1_stats.opponent-3rd-inning-runs-per-game.Home,8.945785522460938
318,team1_stats.last-4-innings-runs-per-game.Last 3,8.940635681152344
2203,team2_stats.win-pct-all-games.Away,8.937278747558594
425,team1_stats.opponent-8th-inning-runs-per-game.Last 3,8.932932376861572
687,team1_stats.opponent-runners-left-in-scoring-position-per-game.2024,8.877922058105469
397,team1_stats.opponent-4th-inning-runs-per-game.Last 3,8.853404998779297
1531,team2_stats.opponent-8th-inning-runs-per-game.2024,8.792427062988281
215,team1_stats.hits-for-extra-bases-pct.Home,8.774494171142578
362,team1_stats.on-base-pct.Last 3,8.762306213378906
383,team1_stats.opponent-2nd-inning-runs-per-game.Last 3,8.75002670288086
376,team1_stats.opponent-1st-inning-runs-per-game.Last 3,8.716930389404297
288,team1_stats.isolated-power.2024,8.637565612792969
1588,team2_stats.opponent-doubles-per-game.Away,8.625129699707031
485,team1_stats.opponent-earned-run-average.Away,8.582725524902344
695,team1_stats.opponent-runs-per-game.Away,8.574028015136719
618,team1_stats.opponent-last-3-innings-runs-per-game.Away,8.555267333984375
1518,team2_stats.opponent-6th-inning-runs-per-game.Away,8.530277252197266
125,team1_stats.doubles-per-game.Away,8.506919860839844
7,team1_stats.1st-inning-runs-per-game.Last 3,8.496798654576807
1066,team1_stats.walk-pct.Home,8.363643646240234
1713,team2_stats.opponent-isolated-power.2024,8.350898742675781
1068,team1_stats.walk-pct.Last 3,8.319580078125
1743,team2_stats.opponent-left-on-base-per-game.Home,8.264511108398438
745,team1_stats.opponent-stolen-base-pct.Home,8.25408935546875
1264,team2_stats.extra-base-hit-pct.Home,8.232772827148438
2111,team2_stats.strikeouts-per-9.Last 3,8.203262329101562
2176,team2_stats.walk-pct.Home,8.19968032836914
1205,team2_stats.batting-average-on-balls-in-play.2024,8.179145812988281
645,team1_stats.opponent-on-base-pct.2024,8.163063049316406
1375,team2_stats.home-runs-per-9.Away,8.159584045410156
28,team1_stats.4th-inning-runs-per-game.Last 3,8.113025033007766
1631,team2_stats.opponent-first-4-innings-runs-per-game.Home,8.10498046875
984,team1_stats.stolen-bases-per-game.Away,8.094757080078125
35,team1_stats.5th-inning-runs-per-game.Last 3,8.086738586425781
775,team1_stats.opponent-strikeouts-per-9.Last 3,8.085563659667969
1702,team2_stats.opponent-home-runs-per-9.Last 1,8.070722579956055
1012,team1_stats.strikeouts-per-walk.Away,8.044464111328125
1617,team2_stats.opponent-extra-base-hit-pct.Home,8.030632019042969
1164,team2_stats.8th-inning-runs-per-game.Home,7.823944091796875
477,team1_stats.opponent-doubles-per-game.2024,7.7920379638671875
1251,team2_stats.earned-runs-against-per-game.Last 1,7.768741607666016
1263,team2_stats.extra-base-hit-pct.Away,7.7685089111328125
737,team1_stats.opponent-slugging-pct.Away,7.750709533691406
1424,team2_stats.last-4-innings-runs-per-game.2024,7.7121124267578125
866,team1_stats.outs-pitched-per-game.Last 3,7.711647033691406
21,team1_stats.3rd-inning-runs-per-game.Last 3,7.679607521320002
83,team1_stats.away-by-other.Rating,7.679277420043945
1345,team2_stats.hits-per-run.Away,7.677745819091797
1735,team2_stats.opponent-last-4-innings-runs-per-game.Away,7.657253265380859
1580,team2_stats.opponent-double-plays-per-game.2024,7.591773986816406
14,team1_stats.2nd-inning-runs-per-game.Last 3,7.5856685158792025
52,team1_stats.8th-inning-runs-per-game.2024,7.501441955566406
53,team1_stats.8th-inning-runs-per-game.Away,7.485027313232422
1504,team2_stats.opponent-4th-inning-runs-per-game.Away,7.451568603515625
432,team1_stats.opponent-9th-inning-runs-per-game.Last 3,7.3743743896484375
492,team1_stats.opponent-earned-runs-against-per-game.Away,7.337921142578125
1785,team2_stats.opponent-rbis-per-game.Home,7.313575744628906
2175,team2_stats.walk-pct.Away,7.260597229003906
1228,team2_stats.double-plays-per-game.Away,7.211330413818359
584,team1_stats.opponent-home-run-pct.Home,7.184654235839844
124,team1_stats.doubles-per-game.2024,7.117332458496094
1650,team2_stats.opponent-grounded-into-double-plays-per-game.2024,7.103485107421875
1200,team2_stats.batting-average.Home,7.086845397949219
1496,team2_stats.opponent-3rd-inning-runs-per-game.2024,7.0503692626953125
1222,team2_stats.consistency-by-other.Rating,7.049365997314453
1143,team2_stats.5th-inning-runs-per-game.Home,7.026378631591797
2146,team2_stats.triples-per-game.Last 3,7.022912979125977
1198,team2_stats.batting-average.2024,6.9714508056640625
418,team1_stats.opponent-7th-inning-runs-per-game.Last 3,6.968737602233887
328,team1_stats.left-on-base-per-game.Home,6.921745300292969
1113,team2_stats.1st-inning-runs-per-game.2024,6.921688079833984
785,team1_stats.opponent-strikeouts-per-walk.2024,6.8896636962890625
971,team1_stats.stolen-base-pct.Home,6.874603271484375
386,team1_stats.opponent-3rd-inning-runs-per-game.2024,6.867269515991211
764,team1_stats.opponent-strikeout-pct.2024,6.864738464355469
992,team1_stats.strikeout-pct.Home,6.853382110595703
163,team1_stats.extra-inning-runs-per-game.Last 3,6.810249328613281
614,team1_stats.opponent-last-2-innings-runs-per-game.Last 3,6.74049186706543
675,team1_stats.opponent-rbis-per-game.Home,6.6820068359375
161,team1_stats.extra-inning-runs-per-game.Home,6.624556541442871
42,team1_stats.6th-inning-runs-per-game.Last 3,6.607551217079163
782,team1_stats.opponent-strikeouts-per-game.Last 3,6.569145202636719
2095,team2_stats.stolen-bases-per-game.Home,6.544593811035156
590,team1_stats.opponent-home-runs-per-9.Away,6.538806915283203
1244,team2_stats.earned-run-average.Last 1,6.489738464355469
46,team1_stats.7th-inning-runs-per-game.Away,6.487226486206055
60,team1_stats.9th-inning-runs-per-game.Away,6.477630615234375
808,team1_stats.opponent-triples-per-game.Home,6.466503143310547
1101,team1_stats.win-pct-close-games.Home,6.437652587890625
300,team1_stats.last-2-innings-runs-per-game.2024,6.417877197265625
977,team1_stats.stolen-bases-attempted-per-game.Away,6.40802001953125
765,team1_stats.opponent-strikeout-pct.Away,6.295066833496094
289,team1_stats.isolated-power.Away,6.266422271728516
1895,team2_stats.opponent-strikeouts-per-walk.2024,6.256629943847656
719,team1_stats.opponent-secondary-average.Last 3,6.152759552001953
1262,team2_stats.extra-base-hit-pct.2024,6.1402587890625
409,team1_stats.opponent-6th-inning-runs-per-game.Home,6.096546173095703
2077,team2_stats.sos-basic-by-other.Rating,6.082294464111328
1589,team2_stats.opponent-doubles-per-game.Home,6.059318542480469
236,team1_stats.hits-per-run.Home,6.052417755126953
1412,team2_stats.last-2-innings-runs-per-game.Home,6.031641006469727
1252,team2_stats.earned-runs-against-per-game.Last 3,6.005180358886719
1152,team2_stats.6th-inning-runs-per-game.Last 3,5.992420196533203
1701,team2_stats.opponent-home-runs-per-9.Home,5.976737976074219
2192,team2_stats.walks-per-game.Last 3,5.9750213623046875
54,team1_stats.8th-inning-runs-per-game.Home,5.95513916015625
402,team1_stats.opponent-5th-inning-runs-per-game.Home,5.934597015380859
624,team1_stats.opponent-last-4-innings-runs-per-game.2024,5.927215576171875
597,team1_stats.opponent-home-runs-per-game.Away,5.884529113769531
689,team1_stats.opponent-runners-left-in-scoring-position-per-game.Home,5.8422393798828125
1717,team2_stats.opponent-isolated-power.Last 3,5.8232269287109375
850,team1_stats.opponent-win-pct-close-games.Home,5.786388397216797
258,team1_stats.home-run-pct.Away,5.7427825927734375
