feature_index,feature,importance
34,team1_stats.5th-inning-runs-per-game.Away,0.4563438380140128
1184,team2_stats.at-bats-per-home-run.2022,0.4559592881962231
1278,team2_stats.first-4-innings-runs-per-game.2023,0.45586152159119564
799,team1_stats.opponent-team-left-on-base-per-game.Rank,0.45578151680707346
1605,team2_stats.opponent-earned-runs-against-per-game.Home,0.4557759033199199
2166,team2_stats.vs-23-30-by-other.Last,0.45565265988386666
2128,team2_stats.strikeouts-per-walk.Rank,0.45521470624268284
316,team1_stats.last-4-innings-runs-per-game.2023,0.4551592435912314
865,team1_stats.outs-pitched-per-game.Away,0.4544788897787176
1633,team2_stats.opponent-first-4-innings-runs-per-game.Home,0.4538489270781517
566,team1_stats.opponent-hits-per-9.Last 1,0.4537790774701819
1871,team2_stats.opponent-stolen-bases-per-game.Home,0.4491830480340198
109,team1_stats.caught-stealing-per-game.Rank,0.44865393871272435
1207,team2_stats.batting-average-on-balls-in-play.2023,0.4485088743717561
1572,team2_stats.opponent-batting-average-on-balls-in-play.Last 3,0.4468888473658518
397,team1_stats.opponent-4th-inning-runs-per-game.Home,0.44563915286439243
1949,team2_stats.opponent-walks-plus-hits--per--innings-pitched.Last 1,0.4434629920576269
1434,team2_stats.last-5-games-by-other.Lo,0.4425505646593015
2090,team2_stats.stolen-bases-attempted-per-game.Home,0.4420222717168995
95,team1_stats.batting-average.Rank,0.44179341630922914
401,team1_stats.opponent-5th-inning-runs-per-game.2022,0.44167107355537627
49,team1_stats.7th-inning-runs-per-game.Home,0.4416201528966332
269,team1_stats.home-runs-per-9.Last 1,0.4398013596227124
1104,team1_stats.win-pct-close-games.Last 1,0.43649861611143137
1621,team2_stats.opponent-extra-base-hit-pct.Last 3,0.435551002076573
851,team1_stats.opponent-win-pct-close-games.Away,0.4344533833804006
1891,team2_stats.opponent-strikeouts-per-game.Away,0.43386098995497013
984,team1_stats.stolen-bases-per-game.2022,0.4337480742618281
1283,team2_stats.first-4-innings-runs-per-game.Rank,0.432537014360066
1704,team2_stats.opponent-home-runs-per-9.Last 1,0.4313730523854614
335,team1_stats.luck-by-other.Last,0.43131472868213905
777,team1_stats.opponent-strikeouts-per-9.Last 3,0.429611328057478
1924,team2_stats.opponent-walk-pct.2022,0.4296054183940009
126,team1_stats.doubles-per-game.2023,0.4292666567235669
1223,team2_stats.consistency-by-other.Rank,0.4291495370360952
465,team1_stats.opponent-caught-stealing-per-game.2023,0.42847016539234273
1054,team1_stats.vs-17-22-by-other.Rating,0.4282784494735037
1370,team2_stats.home-run-pct.Away,0.4253936374711296
442,team1_stats.opponent-at-bats-per-game.Rank,0.42431661316668035
1755,team2_stats.opponent-no-run-first-inning-pct.Rank,0.4242719961509986
