feature_index,feature,importance
1839,team2_stats.opponent-shutouts.Rank,0.5307878524482756
1393,team2_stats.in-division-by-other.Rating,0.5301916766200093
2045,team2_stats.season-sos-by-other.Rank,0.5274559373891516
973,team1_stats.stolen-base-pct.Home,0.5273455006647889
480,team1_stats.opponent-doubles-per-game.Away,0.5258838290990363
1727,team2_stats.opponent-last-2-innings-runs-per-game.Rank,0.5255225598402758
1317,team2_stats.hit-by-pitch-per-game.2022,0.5245389170123345
1869,team2_stats.opponent-stolen-bases-per-game.2023,0.5242230427592522
374,team1_stats.opponent-1st-inning-runs-per-game.2023,0.5241310813472307
28,team1_stats.4th-inning-runs-per-game.Home,0.5238241202479401
383,team1_stats.opponent-2nd-inning-runs-per-game.Home,0.5232520471602526
901,team1_stats.runners-left-in-scoring-position-per-game.Away,0.5215896342124894
508,team1_stats.opponent-extra-base-hit-pct.Away,0.5211576174605529
776,team1_stats.opponent-strikeouts-per-9.Last 1,0.5165330570840654
977,team1_stats.stolen-bases-attempted-per-game.2022,0.5161174786764413
1582,team2_stats.opponent-double-plays-per-game.2023,0.5155551500371821
144,team1_stats.earned-runs-against-per-game.Last 3,0.5128589545502462
262,team1_stats.home-run-pct.Last 1,0.5121059351641134
2194,team2_stats.walks-per-game.Last 3,0.5104831688952884
1062,team1_stats.vs-6-10-by-other.Lo,0.5094281567530723
1064,team1_stats.vs-6-10-by-other.Rating,0.5093146203830323
75,team1_stats.at-bats-per-home-run.2023,0.5081455640262931
1460,team2_stats.non-division-by-other.Last,0.5075945280986701
1787,team2_stats.opponent-rbis-per-game.Home,0.5074245996978235
252,team1_stats.home-by-other.Lo,0.5073559578575518
2078,team2_stats.sos-basic-by-other.Rank,0.5070356019338326
1221,team2_stats.consistency-by-other.Last,0.5026912404915491
1923,team2_stats.opponent-triples-per-game.Rank,0.5023357330135096
1709,team2_stats.opponent-home-runs-per-game.Away,0.4995764520187961
310,team1_stats.last-3-innings-runs-per-game.Away,0.49945453294438263
128,team1_stats.doubles-per-game.Home,0.4993679216928051
1695,team2_stats.opponent-home-run-pct.Away,0.4990347720968432
1612,team2_stats.opponent-errors-per-game.Home,0.49776715498199925
1716,team2_stats.opponent-isolated-power.Away,0.49665482635680835
2161,team2_stats.vs-17-22-by-other.Last,0.4957292299889485
1786,team2_stats.opponent-rbis-per-game.Away,0.49380761110269666
893,team1_stats.run-differential.2023,0.49372970744126077
682,team1_stats.opponent-run-differential.2023,0.49372970744126077
2130,team2_stats.team-left-on-base-per-game.2023,0.49323970333184264
669,team1_stats.opponent-plate-appearances.Away,0.4916949716825981
950,team1_stats.shutouts.Rank,0.49100425557066696
209,team1_stats.hit-by-pitch-per-game.Away,0.48915541876941127
1085,team1_stats.walks-per-game.Rank,0.48865847037285626
1419,team2_stats.last-3-innings-runs-per-game.2023,0.4881732291900463
878,team1_stats.predictive-by-other.Last,0.48727024670804236
1528,team2_stats.opponent-7th-inning-runs-per-game.Home,0.48679430261083295
182,team1_stats.first-6-innings-runs-per-game.2023,0.485629583144327
1396,team2_stats.in-division-sos-by-other.Lo,0.48538548894719247
397,team1_stats.opponent-4th-inning-runs-per-game.Home,0.48466028182605053
1568,team2_stats.opponent-batting-average-on-balls-in-play.2023,0.4843075720787298
1959,team2_stats.opponent-win-pct-close-games.2022,0.4833950399863813
336,team1_stats.luck-by-other.Lo,0.48111799960110563
227,team1_stats.hits-per-9.Rank,0.480180689480528
1264,team2_stats.extra-base-hit-pct.2023,0.48017380513176183
287,team1_stats.in-division-sos-by-other.Rank,0.47939723857709543
93,team1_stats.batting-average.Last 1,0.47902433650141624
1610,team2_stats.opponent-errors-per-game.2023,0.4784652709278608
788,team1_stats.opponent-strikeouts-per-walk.Away,0.4780546079914205
1631,team2_stats.opponent-first-4-innings-runs-per-game.2023,0.47775378023204995
1136,team2_stats.4th-inning-runs-per-game.2023,0.4767737823630566
1319,team2_stats.hit-by-pitch-per-game.Away,0.4758383812289759
157,team1_stats.extra-base-hit-pct.Last 1,0.47487973006199885
1159,team2_stats.7th-inning-runs-per-game.Home,0.4748587206798609
610,team1_stats.opponent-isolated-power.Rank,0.4744637397932994
1609,team2_stats.opponent-errors-per-game.2022,0.47433016354914226
2111,team2_stats.strikeouts-per-9.Home,0.4738547967301626
1607,team2_stats.opponent-earned-runs-against-per-game.Last 3,0.47348392332111405
560,team1_stats.opponent-hits-for-extra-bases-pct.Last 3,0.4711461867956371
921,team1_stats.sacrifice-hits-per-game.2023,0.4701540696981734
2023,team2_stats.sacrifice-flys-per-game.2022,0.4692278607646437
166,team1_stats.extra-inning-runs-per-game.Rank,0.4691297185690633
46,team1_stats.7th-inning-runs-per-game.2022,0.4687212457981297
679,team1_stats.opponent-rbis-per-game.Last 3,0.46489272970724144
1438,team2_stats.left-on-base-per-game.2023,0.4640235419850799
1496,team2_stats.opponent-2nd-inning-runs-per-game.Rank,0.46303228698065546
1689,team2_stats.opponent-hits-per-run.Home,0.46284192273076596
1659,team2_stats.opponent-hit-by-pitch-per-game.2023,0.46199699269494365
21,team1_stats.3rd-inning-runs-per-game.Home,0.4613761887513793
309,team1_stats.last-3-innings-runs-per-game.2023,0.4605510147475933
1184,team2_stats.at-bats-per-home-run.2022,0.45957263958919187
745,team1_stats.opponent-stolen-base-pct.2023,0.45932403052323767
219,team1_stats.hits-for-extra-bases-pct.Last 3,0.45921302964158534
1574,team2_stats.opponent-caught-stealing-per-game.2022,0.45711614035149795
423,team1_stats.opponent-8th-inning-runs-per-game.2023,0.45684289994277777
7,team1_stats.1st-inning-runs-per-game.Home,0.4553416249384148
1402,team2_stats.isolated-power.Home,0.45528501328137877
1434,team2_stats.last-5-games-by-other.Lo,0.45413830380815645
1902,team2_stats.opponent-strikeouts-per-walk.Rank,0.45305938834605725
1566,team2_stats.opponent-batting-average.Rank,0.45174251356429296
1234,team2_stats.double-plays-per-game.Rank,0.451091374676134
1353,team2_stats.home-adv-by-other.Last,0.44906147855229034
2095,team2_stats.stolen-bases-per-game.2023,0.4489343071258492
1867,team2_stats.opponent-stolen-bases-attempted.Rank,0.44873412114771144
119,team1_stats.double-plays-per-game.2023,0.44847533178203003
322,team1_stats.last-5-games-by-other.Hi,0.4477241871918379
1949,team2_stats.opponent-walks-plus-hits--per--innings-pitched.Last 1,0.44737387758199704
1373,team2_stats.home-run-pct.Last 3,0.4458513646981404
1951,team2_stats.opponent-walks-plus-hits--per--innings-pitched.Rank,0.4445428900730445
1361,team2_stats.home-by-other.Last,0.44425388694277823
1658,team2_stats.opponent-hit-by-pitch-per-game.2022,0.4432785608894201
2201,team2_stats.walks-plus-hits-per-inning-pitched.Last 3,0.4414639740855348
1012,team1_stats.strikeouts-per-walk.2022,0.4407738228290364
76,team1_stats.at-bats-per-home-run.Away,0.43961117387392495
230,team1_stats.hits-per-game.Away,0.4392539945531562
302,team1_stats.last-2-innings-runs-per-game.2023,0.4390068994443725
1239,team2_stats.doubles-per-game.Last 1,0.4380345617268779
996,team1_stats.strikeout-pct.Last 3,0.43719632347149917
243,team1_stats.home-adv-by-other.Last,0.43511530895878536
1482,team2_stats.on-base-plus-slugging-pct.Rank,0.43436580036721817
736,team1_stats.opponent-singles-per-game.Rank,0.4341945756205727
1235,team2_stats.doubles-per-game.2022,0.4337443585395417
1384,team2_stats.home-runs-per-game.Away,0.4335204974636253
1276,team2_stats.extra-inning-runs-per-game.Rank,0.4330996716476795
332,team1_stats.left-on-base-per-game.Last 3,0.43279784384081815
625,team1_stats.opponent-last-4-innings-runs-per-game.2022,0.43189749176606795
1916,team2_stats.opponent-total-bases-per-game.Rank,0.43090732966529216
1336,team2_stats.hits-per-9.Last 3,0.4308724593980139
1879,team2_stats.opponent-strikeout-pct.Last 1,0.42960940333512265
396,team1_stats.opponent-4th-inning-runs-per-game.Away,0.4292199135110784
1439,team2_stats.left-on-base-per-game.Away,0.42894607401535173
254,team1_stats.home-by-other.Rating,0.42876770707819795
417,team1_stats.opponent-7th-inning-runs-per-game.Away,0.4286553227082275
1479,team2_stats.on-base-plus-slugging-pct.Home,0.42823085695211816
516,team1_stats.opponent-extra-inning-runs-per-game.Home,0.427622670360642
1914,team2_stats.opponent-total-bases-per-game.Last 1,0.4275217315856244
592,team1_stats.opponent-home-runs-per-9.Away,0.4272043539611228
1268,team2_stats.extra-base-hit-pct.Last 3,0.42694625059714125
1033,team1_stats.triples-per-game.2022,0.4267513048433456
2115,team2_stats.strikeouts-per-game.2022,0.4264188542546255
1650,team2_stats.opponent-first-6-innings-runs-per-game.Rank,0.42614628502259505
1588,team2_stats.opponent-doubles-per-game.2022,0.4260448537243907
1013,team1_stats.strikeouts-per-walk.2023,0.4257487743644784
1473,team2_stats.on-base-pct.Last 1,0.4256105614710085
1745,team2_stats.opponent-left-on-base-per-game.Home,0.4247180477706052
348,team1_stats.no-run-first-inning-pct.Rank,0.4246514754852612
1113,team1_stats.yes-run-first-inning-pct.Rank,0.4246514754852612
1346,team2_stats.hits-per-run.2023,0.42295629686852926
2101,team2_stats.strikeout-pct.2022,0.42225573629682783
